190.28506666474232; 8.774404785105163e-17
239.94975781244375; 2.846155833957149e-16
315.0964779937781; 2.0229897897825755e-15
388.22196074468184; 7.811680631064258e-15
461.058695291239; 2.764651402859331e-14
579.5176461246388; 9.367179290002494e-14
859.8921525456767; 5.354348374081169e-13
1208.627796345891; 2.805107612749625e-12
1600.8200449003466; 7.317341302741871e-12
2130.023316417502; 1.7494527131156173e-11
2703.982559608458; 3.082896825401749e-11
3506.6303806423207; 5.201017655881455e-11
4217.023150387284; 7.056355323866689e-11
5476.759378902614; 1.000000000000004e-10
6186.7190263410575; 1.1904462167922582e-10
7331.316908372977; 1.3567258930350288e-10
8224.054169163139; 1.480290674380108e-10
9048.141544369773; 1.6151092065876414e-10
9986.501021446775; 1.6870553737080393e-10
