1.6997963464286482e-14
1.9870976205798092e-14
2.3360366281311113e-14
2.7628672998386947e-14
3.288995307320071e-14
3.942909069241535e-14
4.762956422780584e-14
5.801395741611492e-14
7.130400256810952e-14
8.85111101312386e-14
1.1107543956910156e-13
1.410839623081666e-13
1.816201871963962e-13
2.37339225583048e-13
3.154400319894478e-13
4.273610745649089e-13
5.918433015338728e-13
8.406879055221712e-13
1.230085949270614e-12
1.8641242483557523e-12
2.9466785333485026e-12
4.904760693136285e-12
8.709122405106632e-12
1.680479537947786e-11
