-3.419141111668018e-14
-3.474492729851435e-14
-3.530740421503441e-14
-3.5878986929327466e-14
-3.645982285287059e-14
-3.7050061783548305e-14
-3.7649855944285515e-14
-3.825936002230589e-14
-3.8878731209025776e-14
-3.950812924059398e-14
-4.01477164390877e-14
-4.0797657754375617e-14
-4.145812080665844e-14
-4.21292759296983e-14
-4.281129621474786e-14
-4.350435755519072e-14
-4.4208638691904335e-14
-4.4924321259357414e-14
-4.565158983245356e-14
-4.6390631974133173e-14
-4.7141638283746114e-14
-4.7904802446207284e-14
-4.868032128194815e-14
-4.946839479767679e-14
