T,i1,f1,i2,f2,k_VV
5651.724137931034,0,1,1,0,2.5389189426325454e-13
5986.206896551724,0,1,1,0,2.76566803536978e-13
6320.689655172414,0,1,1,0,2.998571260095708e-13
6655.172413793103,0,1,1,0,3.237441965562231e-13
6989.6551724137935,0,1,1,0,3.4821072811719657e-13
7324.137931034483,0,1,1,0,3.7324064612645325e-13
7658.620689655172,0,1,1,0,3.988189496664056e-13
7993.103448275862,0,1,1,0,4.2493159403608994e-13
8327.58620689655,0,1,1,0,4.5156539065751296e-13
8662.068965517241,0,1,1,0,4.787079211553639e-13
8996.551724137931,0,1,1,0,5.063474631245468e-13
9331.034482758621,0,1,1,0,5.344729256133317e-13
9665.51724137931,0,1,1,0,5.630737927423923e-13
10000.0,0,1,1,0,5.921400741833565e-13
300.0,1,0,2,3,8.203243342536972e-15
634.4827586206897,1,0,2,3,2.743356296900445e-14
968.9655172413793,1,0,2,3,5.3148364060617666e-14
1303.4482758620688,1,0,2,3,8.396671326114127e-14
1637.9310344827586,1,0,2,3,1.191295298339381e-13
1972.4137931034484,1,0,2,3,1.581356941153072e-13
2306.8965517241377,1,0,2,3,2.0062154022639769e-13
2641.3793103448274,1,0,2,3,2.463071395587049e-13
2975.862068965517,1,0,2,3,2.949681232563946e-13
3310.344827586207,1,0,2,3,3.4641925431877114e-13
3644.8275862068967,1,0,2,3,4.0050410495487735e-13
3979.310344827586,1,0,2,3,4.570881955089027e-13
4313.793103448275,1,0,2,3,5.160542299611802e-13
4648.275862068966,1,0,2,3,5.772986688684699e-13
4982.758620689655,1,0,2,3,6.407291920059108e-13
5317.241379310345,1,0,2,3,7.062627737218882e-13
5651.724137931034,1,0,2,3,7.738241927218878e-13
5986.206896551724,1,0,2,3,8.433448576238931e-13
6320.689655172414,1,0,2,3,9.147618670167863e-13
6655.172413793103,1,0,2,3,9.880172469616486e-13
6989.6551724137935,1,0,2,3,1.0630573249929003e-12
7324.137931034483,1,0,2,3,1.1398322106718213e-12
7658.620689655172,1,0,2,3,1.2182953604105898e-12
7993.103448275862,1,0,2,3,1.2984032097330766e-12
8327.58620689655,1,0,2,3,1.3801148600782761e-12
8662.068965517241,1,0,2,3,1.4633918101460006e-12
8996.551724137931,1,0,2,3,1.5481977239401756e-12
9331.034482758621,1,0,2,3,1.6344982292920049e-12
9665.51724137931,1,0,2,3,1.7222607418875762e-12
10000.0,1,0,2,3,1.8114543107835717e-12
300.0,0,1,2,1,6.096120075753138e-15
634.4827586206897,0,1,2,1,1.9156342020295617e-14
968.9655172413793,0,1,2,1,3.637798247798081e-14
1303.4482758620688,0,1,2,1,5.690793386869563e-14
1637.9310344827586,0,1,2,1,8.026643521212901e-14
1972.4137931034484,0,1,2,1,1.0613337977626935e-13
2306.8965517241377,0,1,2,1,1.3427502037909464e-13
2641.3793103448274,0,1,2,1,1.6451070058234868e-13
2975.862068965517,0,1,2,1,1.9669520552155023e-13
3310.344827586207,0,1,2,1,2.307083924089763e-13
3644.8275862068967,0,1,2,1,2.664486379208654e-13
3979.310344827586,0,1,2,1,3.0382846416436716e-13
4313.793103448275,0,1,2,1,3.427714909394935e-13
4648.275862068966,0,1,2,1,3.832102375226024e-13
4982.758620689655,0,1,2,1,4.2508449145297236e-13
5317.241379310345,0,1,2,1,4.683400688747788e-13
5651.724137931034,0,1,2,1,5.129278531465165e-13
5986.206896551724,0,1,2,1,5.58803036114701e-13
6320.689655172414,0,1,2,1,6.059245101510975e-13
6655.172413793103,0,1,2,1,6.542543744397355e-13
6989.6551724137935,0,1,2,1,7.037575292674474e-13
7324.137931034483,0,1,2,1,7.544013390905053e-13
7658.620689655172,0,1,2,1,8.061553500517936e-13
7993.103448275862,0,1,2,1,8.589910511123148e-13
8327.58620689655,0,1,2,1,9.128816704876185e-13
8662.068965517241,0,1,2,1,9.678020009380973e-13
8996.551724137931,0,1,2,1,1.0237282488480788e-12
9331.034482758621,0,1,2,1,1.0806379030757666e-12
9665.51724137931,0,1,2,1,1.138509620356396e-12
10000.0,0,1,2,1,1.1973231246594124e-12
300.0,1,0,3,4,9.185141908083554e-15
634.4827586206897,1,0,3,4,3.37136575243575e-14
968.9655172413793,1,0,3,4,6.738486329660533e-14
1303.4482758620688,1,0,3,4,1.0813995124737928e-13
1637.9310344827586,1,0,3,4,1.5487983665289693e-13
1972.4137931034484,1,0,3,4,2.0689104373425372e-13
2306.8965517241377,1,0,3,4,2.636612348124354e-13
2641.3793103448274,1,0,3,4,3.2479885488280003e-13
2975.862068965517,1,0,3,4,3.899916724898906e-13
3310.344827586207,1,0,3,4,4.589829026186184e-13
3644.8275862068967,1,0,3,4,5.315563428735442e-13
3979.310344827586,1,0,3,4,6.075265662883309e-13
4313.793103448275,1,0,3,4,6.867321509978112e-13
4648.275862068966,1,0,3,4,7.690308338578488e-13
4982.758620689655,1,0,3,4,8.542959366311028e-13
5317.241379310345,1,0,3,4,9.42413664349561e-13
5651.724137931034,1,0,3,4,1.0332810195456977e-12
5986.206896551724,1,0,3,4,1.126804162562583e-12
6320.689655172414,1,0,3,4,1.2228971021249019e-12
6655.172413793103,1,0,3,4,1.321480635140861e-12
6989.6551724137935,1,0,3,4,1.422481477773882e-12
7324.137931034483,1,0,3,4,1.5258315455062026e-12
